zip,latitude,longitude,usda_zone,avg_last_frost,avg_first_frost
28101,35.25638,-81.07978,8a,03-20,11-15
28102,34.81992,-79.97188,8a,03-20,11-15
28103,34.99545,-80.35635,8a,03-20,11-15
28104,35.06728,-80.68424,8a,03-20,11-15
28105,35.11685,-80.7164,8a,03-20,11-15
28107,35.24718,-80.52363,8a,03-20,11-15
28108,34.91625,-80.64038,8a,03-20,11-15
28109,35.4857,-80.28811,8a,03-20,11-15
28110,35.03195,-80.56002,8a,03-20,11-15
28112,34.93639,-80.5382,8a,03-20,11-15
28114,35.24359,-81.75656,8a,03-20,11-15
28115,35.58416,-80.80258,8a,03-20,11-15
28117,35.57183,-80.89228,8a,03-20,11-15
28119,34.85871,-80.02232,8a,03-20,11-15
28120,35.31186,-81.02441,8a,03-20,11-15
28124,35.4075,-80.41228,8a,03-20,11-15
28125,35.6647,-80.71056,7b,04-01,11-08
28127,35.46302,-80.1649,8a,03-20,11-15
28128,35.22883,-80.15214,8a,03-20,11-15
28129,35.23254,-80.33123,8a,03-20,11-15
28133,34.96989,-80.27001,8a,03-20,11-15
28134,35.08602,-80.89034,8a,03-20,11-15
28135,35.04357,-80.21272,8a,03-20,11-15
28136,35.39613,-81.63027,8a,03-20,11-15
28137,35.49326,-80.25524,8a,03-20,11-15
28138,35.53656,-80.42959,7b,04-01,11-08
28139,35.36133,-81.98377,8a,03-20,11-15
28144,35.67964,-80.46645,8a,03-20,11-15
28146,35.61442,-80.43115,8a,03-20,11-15
28147,35.66536,-80.54673,7b,04-01,11-08
28150,35.31512,-81.55584,8a,03-20,11-15
28152,35.25888,-81.57867,8a,03-20,11-15
28159,35.69334,-80.4342,8a,03-20,11-15
28160,35.36054,-81.92506,8a,03-20,11-15
28163,35.24505,-80.4163,8a,03-20,11-15
28164,35.37758,-81.07238,8a,03-20,11-15
28166,35.68736,-80.88715,8a,03-20,11-15
28167,35.48902,-81.95039,7b,04-01,11-08
28168,35.54592,-81.42942,8a,03-20,11-15
28169,35.36203,-81.42911,8a,03-20,11-15
28170,34.98542,-80.08543,8a,03-20,11-15
28173,34.92943,-80.73061,8a,03-20,11-15
28174,34.98161,-80.44305,8a,03-20,11-15
28202,35.22719,-80.84419,8a,03-20,11-15
28203,35.20899,-80.85539,8a,03-20,11-15
28204,35.21469,-80.82665,8a,03-20,11-15
28205,35.22241,-80.79221,8a,03-20,11-15
28206,35.24829,-80.82748,8a,03-20,11-15
28207,35.19764,-80.82752,8a,03-20,11-15
28208,35.23579,-80.89295,8a,03-20,11-15
28209,35.17854,-80.85375,8a,03-20,11-15
28210,35.13451,-80.85632,8a,03-20,11-15
28211,35.17009,-80.79857,8a,03-20,11-15
28212,35.18954,-80.74742,8a,03-20,11-15
28213,35.28046,-80.75678,8a,03-20,11-15
28214,35.27664,-80.96111,8a,03-20,11-15
28215,35.24447,-80.72164,8a,03-20,11-15
28216,35.28697,-80.87903,8a,03-20,11-15
28217,35.17232,-80.89731,8a,03-20,11-15
28223,35.30555,-80.73303,8a,03-20,11-15
28226,35.1078,-80.82139,8a,03-20,11-15
28227,35.19292,-80.66822,8a,03-20,11-15
28244,35.26002,-80.80415,8a,03-20,11-15
28262,35.32128,-80.7405,8a,03-20,11-15
28269,35.32923,-80.80486,8a,03-20,11-15
28270,35.11391,-80.7613,8a,03-20,11-15
28273,35.12403,-80.93954,8a,03-20,11-15
28274,35.18794,-80.83169,8a,03-20,11-15
28277,35.05455,-80.81792,8a,03-20,11-15
28278,35.11901,-81.02213,8a,03-20,11-15
28280,35.26002,-80.80415,8a,03-20,11-15
28282,35.22424,-80.84474,8a,03-20,11-15
28301,35.04239,-78.84124,8b,03-10,11-25
28303,35.08416,-78.953,8a,03-20,11-15
28304,35.02844,-78.97037,8b,03-10,11-25
28305,35.05696,-78.90369,8b,03-10,11-25
28306,35.00371,-78.92179,8b,03-10,11-25
28307,35.14232,-79.01225,8a,03-20,11-15
28308,35.17338,-79.0138,8a,03-20,11-15
28310,35.05061,-78.80384,8a,03-20,11-15
28311,35.1343,-78.89411,8a,03-20,11-15
28312,34.93,-78.72,8b,03-10,11-25
28314,35.06009,-79.00848,8a,03-20,11-15
28315,35.12416,-79.4415,8a,03-20,11-15
28318,35.02027,-78.614,8b,03-10,11-25
28320,34.55264,-78.78102,8b,03-10,11-25
28323,35.31633,-78.82527,8a,03-20,11-15
28325,35.15251,-78.10474,8a,03-20,11-15
28326,35.27813,-79.15153,8a,03-20,11-15
28327,35.31964,-79.40248,8a,03-20,11-15
28328,35.00006,-78.33424,8b,03-10,11-25
28330,34.91323,-79.82302,8a,03-20,11-15
28331,35.1509,-78.91579,8a,03-20,11-15
28332,34.65592,-78.72076,8b,03-10,11-25
28333,35.29324,-78.01897,8a,03-20,11-15
28334,35.30242,-78.6012,8a,03-20,11-15
28337,34.64761,-78.58643,8b,03-10,11-25
28338,35.08948,-79.72904,8a,03-20,11-15
28339,35.32285,-78.68964,8a,03-20,11-15
28340,34.47686,-79.13005,8b,03-10,11-25
28341,35.11908,-78.16439,8a,03-20,11-15
28342,35.19114,-78.6514,8a,03-20,11-15
28343,34.76787,-79.59239,8a,03-20,11-15
28344,35.17106,-78.63648,8a,03-20,11-15
28345,34.87919,-79.69001,8a,03-20,11-15
28347,35.04217,-79.53503,8a,03-20,11-15
28348,34.95471,-78.93744,8b,03-10,11-25
28349,34.97722,-77.94761,8a,03-20,11-15
28350,35.24356,-79.31355,8a,03-20,11-15
28351,34.82729,-79.56026,8a,03-20,11-15
28352,34.77923,-79.45745,8a,03-20,11-15
28355,35.46757,-79.16531,8a,03-20,11-15
28356,35.23734,-78.79613,8a,03-20,11-15
28357,34.9027,-79.08288,8a,03-20,11-15
28358,34.62087,-78.98986,8b,03-10,11-25
28359,34.60767,-79.01443,8b,03-10,11-25
28360,34.65957,-79.06282,8b,03-10,11-25
28362,34.36825,-79.12124,8b,03-10,11-25
28363,34.93845,-79.54609,8a,03-20,11-15
28364,34.73502,-79.32836,8a,03-20,11-15
28365,35.18452,-78.06056,8a,03-20,11-15
28366,35.23714,-78.36593,8a,03-20,11-15
28367,35.17348,-79.72363,8a,03-20,11-15
28368,35.35149,-79.10586,8a,03-20,11-15
28369,34.43429,-79.03714,8b,03-10,11-25
28371,34.91211,-78.9999,8b,03-10,11-25
28372,34.69004,-79.18802,8b,03-10,11-25
28373,35.10014,-79.47979,8a,03-20,11-15
28374,35.19542,-79.46496,8a,03-20,11-15
28375,34.47126,-79.04139,8b,03-10,11-25
28376,34.99209,-79.23013,8a,03-20,11-15
28377,34.8288,-79.21215,8a,03-20,11-15
28378,34.85871,-79.04705,8b,03-10,11-25
28379,34.93708,-79.7605,8a,03-20,11-15
28382,34.9453,-78.51432,8b,03-10,11-25
28383,34.57108,-79.27404,8b,03-10,11-25
28384,34.80465,-78.9594,8b,03-10,11-25
28385,35.05363,-78.50025,8b,03-10,11-25
28386,34.85186,-79.12266,8a,03-20,11-15
28387,35.18039,-79.39084,8a,03-20,11-15
28390,35.21191,-78.97499,8a,03-20,11-15
28391,35.01637,-78.6941,8a,03-20,11-15
28392,34.74275,-78.80645,8b,03-10,11-25
28393,34.9898,-78.18555,8a,03-20,11-15
28394,35.21813,-79.24449,8a,03-20,11-15
28395,35.14595,-78.74102,8a,03-20,11-15
28396,34.92748,-79.40099,8a,03-20,11-15
28398,34.99302,-78.08407,8a,03-20,11-15
28399,34.78614,-78.70765,8b,03-10,11-25
28401,34.23522,-77.94134,8b,03-10,11-25
28403,34.22151,-77.88452,8b,03-10,11-25
28405,34.25424,-77.87251,8b,03-10,11-25
28409,34.16995,-77.87113,8b,03-10,11-25
28411,34.28552,-77.80572,8b,03-10,11-25
28412,34.15202,-77.91346,8b,03-10,11-25
28420,34.07367,-78.48214,8b,03-10,11-25
28421,34.524,-78.18584,8b,03-10,11-25
28422,34.00648,-78.19035,8b,03-10,11-25
28423,34.3199,-78.37743,8b,03-10,11-25
28424,34.29072,-78.69942,8b,03-10,11-25
28425,34.55482,-77.92764,8a,03-20,11-15
28428,34.03434,-77.89903,8b,03-10,11-25
28429,34.33213,-77.90554,8b,03-10,11-25
28430,34.28595,-78.93039,8b,03-10,11-25
28431,34.31236,-78.83023,8b,03-10,11-25
28432,34.17074,-78.75997,8b,03-10,11-25
28433,34.49118,-78.64362,8b,03-10,11-25
28434,34.46117,-78.46244,8b,03-10,11-25
28435,34.43043,-78.10539,8b,03-10,11-25
28436,34.27545,-78.26673,8b,03-10,11-25
28438,34.43035,-78.91932,8b,03-10,11-25
28439,34.30977,-79.02516,8b,03-10,11-25
28441,34.78839,-78.40574,8b,03-10,11-25
28442,34.32348,-78.59534,8b,03-10,11-25
28443,34.40768,-77.65238,8b,03-10,11-25
28444,34.6865,-78.32406,8a,03-20,11-15
28445,34.47722,-77.55978,8b,03-10,11-25
28447,34.59516,-78.23438,8a,03-20,11-15
28448,34.46464,-78.29701,8b,03-10,11-25
28449,33.99207,-77.91092,8b,03-10,11-25
28450,34.31954,-78.51678,8b,03-10,11-25
28451,34.25124,-78.06492,8b,03-10,11-25
28452,33.99735,-78.5565,8b,03-10,11-25
28453,34.88848,-78.05955,8a,03-20,11-15
28454,34.67672,-77.65343,8a,03-20,11-15
28455,34.11045,-78.6608,8b,03-10,11-25
28456,34.36338,-78.28251,8b,03-10,11-25
28457,34.44978,-77.88697,8a,03-20,11-15
28458,34.82241,-78.04176,8a,03-20,11-15
28460,34.52072,-77.42096,8b,03-10,11-25
28461,33.96311,-78.05743,8b,03-10,11-25
28462,33.97425,-78.30961,8b,03-10,11-25
28463,34.12483,-78.82187,8b,03-10,11-25
28464,34.77225,-78.01392,8a,03-20,11-15
28465,33.91552,-78.12862,8b,03-10,11-25
28466,34.73879,-77.97788,8a,03-20,11-15
28467,33.90557,-78.5759,8b,03-10,11-25
28468,33.8852,-78.51224,8b,03-10,11-25
28469,33.91351,-78.44868,8b,03-10,11-25
28470,33.9666,-78.3878,8b,03-10,11-25
28472,34.31206,-78.70773,8b,03-10,11-25
28478,34.67124,-78.06544,8a,03-20,11-15
28479,34.10708,-78.04965,8b,03-10,11-25
28480,34.21222,-77.7981,8b,03-10,11-25
28501,35.26089,-77.56469,8b,03-10,11-25
28504,35.26474,-77.62481,8a,03-20,11-15
28508,35.11493,-77.82238,8a,03-20,11-15
28509,35.15615,-76.63226,8b,03-10,11-25
28510,35.00066,-76.81297,8b,03-10,11-25
28511,34.88727,-76.33033,8b,03-10,11-25
28512,34.69827,-76.78706,8b,03-10,11-25
28513,35.46301,-77.4161,8b,03-10,11-25
28515,35.17647,-76.71853,8b,03-10,11-25
28516,34.76953,-76.64783,8b,03-10,11-25
28518,34.91142,-77.77153,8a,03-20,11-15
28519,35.12074,-77.01969,8b,03-10,11-25
28520,34.98461,-76.1988,8b,03-10,11-25
28521,34.82672,-77.75929,8a,03-20,11-15
28523,35.19321,-77.32292,8b,03-10,11-25
28524,34.79453,-76.46317,8b,03-10,11-25
28525,35.11984,-77.69208,8a,03-20,11-15
28526,35.23889,-77.41061,8b,03-10,11-25
28527,35.24426,-77.01504,8b,03-10,11-25
28528,34.73274,-76.53869,9a,02-20,12-10
28529,35.08578,-76.86135,8b,03-10,11-25
28530,35.37094,-77.42548,8b,03-10,11-25
28531,34.71231,-76.52748,9a,02-20,12-10
28532,34.88442,-76.88972,8b,03-10,11-25
28533,34.90379,-76.89998,8b,03-10,11-25
28537,35.2599,-76.55591,8b,03-10,11-25
28538,35.42438,-77.58452,8b,03-10,11-25
28539,34.69426,-77.20701,8b,03-10,11-25
28540,34.75567,-77.4559,8a,03-20,11-15
28542,34.66403,-77.46369,8b,03-10,11-25
28543,34.74167,-77.37117,8b,03-10,11-25
28544,34.72432,-77.31866,8b,03-10,11-25
28546,34.78121,-77.3756,8a,03-20,11-15
28547,34.63735,-77.3127,8b,03-10,11-25
28551,35.32005,-77.78042,8a,03-20,11-15
28552,35.30482,-76.57115,8b,03-10,11-25
28553,34.72566,-76.51632,9a,02-20,12-10
28554,35.4815,-77.58718,8a,03-20,11-15
28555,34.87966,-77.22214,8b,03-10,11-25
28556,35.12449,-76.66595,8b,03-10,11-25
28557,34.72984,-76.75219,8b,03-10,11-25
28560,35.11967,-77.01509,8b,03-10,11-25
28562,35.09147,-77.09936,8b,03-10,11-25
28570,34.77068,-76.87786,8b,03-10,11-25
28571,35.04076,-76.69263,8b,03-10,11-25
28572,35.03015,-77.7221,8a,03-20,11-15
28573,35.00086,-77.21501,8b,03-10,11-25
28574,34.88874,-77.57157,8a,03-20,11-15
28575,34.68982,-76.89242,8a,03-20,11-15
28577,34.86897,-76.38149,8b,03-10,11-25
28578,35.20633,-77.87444,8a,03-20,11-15
28579,34.75359,-76.5184,8b,03-10,11-25
28580,35.44451,-77.69186,8a,03-20,11-15
28581,34.84239,-76.44111,8b,03-10,11-25
28582,34.75603,-77.15405,8b,03-10,11-25
28584,34.69771,-77.10614,8b,03-10,11-25
28585,35.05632,-77.43518,8a,03-20,11-15
28586,35.30294,-77.15546,8b,03-10,11-25
28587,35.19128,-76.66044,8b,03-10,11-25
28589,34.7994,-76.49457,8b,03-10,11-25
28590,35.53445,-77.39714,8a,03-20,11-15
28594,34.66747,-77.01025,8b,03-10,11-25
28601,35.75993,-81.33012,8a,03-20,11-15
28602,35.70701,-81.3534,8a,03-20,11-15
28604,36.16651,-81.84672,6b,04-15,10-22
28605,36.13308,-81.68783,6b,04-15,10-22
28606,36.05885,-81.30497,7b,04-01,11-08
28607,36.21277,-81.66255,7a,04-10,11-01
28609,35.68981,-81.06694,8a,03-20,11-15
28610,35.72516,-81.14279,8a,03-20,11-15
28611,36.00937,-81.73139,7b,04-01,11-08
28612,35.69379,-81.51726,8a,03-20,11-15
28613,35.72023,-81.21466,8a,03-20,11-15
28615,36.45588,-81.65141,7a,04-10,11-01
28616,36.02425,-81.92693,7a,04-10,11-01
28617,36.48838,-81.39224,7a,04-10,11-01
28618,36.19788,-81.52276,7b,04-01,11-08
28619,35.75779,-81.60359,7b,04-01,11-08
28621,36.2835,-80.84586,7b,04-01,11-08
28622,36.17893,-81.95958,6b,04-15,10-22
28623,36.52303,-80.97109,7a,04-10,11-01
28624,36.11042,-81.42262,7b,04-01,11-08
28625,35.84058,-80.87988,7b,04-01,11-08
28626,36.29089,-81.51951,7a,04-10,11-01
28627,36.44548,-81.0081,7a,04-10,11-01
28628,35.72117,-81.818,7b,04-01,11-08
28629,36.343,-81.37502,7a,04-10,11-01
28630,35.81192,-81.43478,8a,03-20,11-15
28631,36.55789,-81.42635,7a,04-10,11-01
28634,35.97991,-80.77085,7b,04-01,11-08
28635,36.31508,-81.13146,7b,04-01,11-08
28636,35.92849,-81.07441,8a,03-20,11-15
28637,35.71843,-81.41878,8a,03-20,11-15
28638,35.84055,-81.48192,8a,03-20,11-15
28640,36.41019,-81.42409,7a,04-10,11-01
28641,35.93842,-81.88452,6b,04-15,10-22
28642,36.22758,-80.82988,7b,04-01,11-08
28643,36.5323,-81.53117,7a,04-10,11-01
28644,36.43591,-81.27736,7a,04-10,11-01
28645,35.93478,-81.54476,7b,04-01,11-08
28646,36.0732,-81.87177,6b,04-15,10-22
28649,36.32964,-81.2111,7b,04-01,11-08
28650,35.57579,-81.18843,8a,03-20,11-15
28651,36.24168,-81.27076,7b,04-01,11-08
28652,36.08647,-81.93426,6b,04-15,10-22
28653,36.06505,-81.90171,6b,04-15,10-22
28654,36.07349,-81.16056,7b,04-01,11-08
28655,35.74275,-81.71625,7b,04-01,11-08
28657,36.04935,-81.94286,6b,04-15,10-22
28658,35.65344,-81.23443,8a,03-20,11-15
28659,36.1696,-81.11615,7b,04-01,11-08
28660,35.9706,-80.86439,7b,04-01,11-08
28662,36.02336,-81.84888,6b,04-15,10-22
28663,36.54186,-81.3195,7a,04-10,11-01
28664,36.0441,-82.00369,7a,04-10,11-01
28665,36.19563,-81.37303,7b,04-01,11-08
28666,35.72697,-81.47238,8a,03-20,11-15
28667,35.77724,-81.43023,8a,03-20,11-15
28668,36.38846,-81.00733,7a,04-10,11-01
28669,36.22998,-80.99639,7b,04-01,11-08
28670,36.20446,-80.93481,7b,04-01,11-08
28671,35.75377,-81.53545,8a,03-20,11-15
28672,36.41416,-81.49298,7a,04-10,11-01
28673,35.58902,-80.99326,8a,03-20,11-15
28675,36.50606,-81.1362,7a,04-10,11-01
28676,36.326,-80.86182,7b,04-01,11-08
28677,35.76572,-80.8981,8a,03-20,11-15
28678,35.84685,-81.05152,8a,03-20,11-15
28679,36.25547,-81.83002,7a,04-10,11-01
28681,35.91428,-81.2083,8a,03-20,11-15
28682,35.58507,-80.96141,8a,03-20,11-15
28683,36.39412,-80.91951,7b,04-01,11-08
28684,36.34545,-81.61009,7a,04-10,11-01
28685,36.33942,-81.03564,7b,04-01,11-08
28689,36.03559,-80.91265,7b,04-01,11-08
28690,35.74037,-81.56804,7b,04-01,11-08
28692,36.26894,-81.77819,7a,04-10,11-01
28693,36.47475,-81.5371,7a,04-10,11-01
28694,36.37547,-81.47784,7a,04-10,11-01
28697,36.13699,-81.17462,7b,04-01,11-08
28698,36.32101,-81.74404,7a,04-10,11-01
28701,35.713,-82.63479,7b,04-01,11-08
28702,35.41217,-83.58395,7a,04-10,11-01
28704,35.45987,-82.54142,7b,04-01,11-08
28705,36.03345,-82.16858,7a,04-10,11-01
28707,35.41993,-83.08029,7a,04-10,11-01
28708,35.28915,-82.83859,7a,04-10,11-01
28709,35.75644,-82.41471,7a,04-10,11-01
28710,35.4649,-82.28307,7b,04-01,11-08
28711,35.60515,-82.31665,7a,04-10,11-01
28712,35.18808,-82.75799,7b,04-01,11-08
28713,35.39549,-83.47397,7b,04-01,11-08
28714,35.89128,-82.30008,7a,04-10,11-01
28715,35.5299,-82.70449,7a,04-10,11-01
28716,35.5033,-82.85103,7a,04-10,11-01
28717,35.10325,-83.09538,7a,04-10,11-01
28718,35.15419,-82.62466,7b,04-01,11-08
28719,35.50359,-83.29698,7a,04-10,11-01
28720,35.43689,-82.24174,7b,04-01,11-08
28721,35.60089,-82.93536,7a,04-10,11-01
28722,35.24869,-82.18161,8a,03-20,11-15
28723,35.25624,-83.14464,7a,04-10,11-01
28725,35.36852,-83.25321,7b,04-01,11-08
28726,35.2807,-82.41834,7b,04-01,11-08
28729,35.31111,-82.60288,7b,04-01,11-08
28730,35.52669,-82.37542,7a,04-10,11-01
28731,35.27068,-82.41515,7b,04-01,11-08
28732,35.43761,-82.48999,7b,04-01,11-08
28733,35.4351,-83.82171,7b,04-01,11-08
28734,35.18502,-83.39032,7b,04-01,11-08
28735,35.47889,-82.34855,7a,04-10,11-01
28736,35.17585,-83.11146,7a,04-10,11-01
28739,35.29045,-82.50652,7b,04-01,11-08
28740,36.02382,-82.29237,7a,04-10,11-01
28741,35.06252,-83.21173,7a,04-10,11-01
28742,35.36202,-82.60353,7a,04-10,11-01
28743,35.83421,-82.86149,7a,04-10,11-01
28745,35.52798,-82.96774,7a,04-10,11-01
28746,35.45131,-82.185,8a,03-20,11-15
28747,35.146,-82.92258,7b,04-01,11-08
28748,35.66101,-82.73513,7a,04-10,11-01
28749,35.84937,-82.07899,7a,04-10,11-01
28751,35.51814,-83.085,7a,04-10,11-01
28752,35.70912,-82.01719,7b,04-01,11-08
28753,35.85291,-82.68447,7a,04-10,11-01
28754,35.86676,-82.52043,7a,04-10,11-01
28755,35.90971,-82.21395,7a,04-10,11-01
28756,35.33652,-82.18313,8a,03-20,11-15
28757,35.64637,-82.29968,7a,04-10,11-01
28758,35.37094,-82.4945,7b,04-01,11-08
28759,35.39,-82.57,7b,04-01,11-08
28761,35.66625,-81.90629,7b,04-01,11-08
28762,35.62541,-82.18229,7b,04-01,11-08
28763,35.05053,-83.42225,7b,04-01,11-08
28766,35.2643,-82.62357,7b,04-01,11-08
28768,35.27233,-82.67373,7a,04-10,11-01
28770,35.6186,-82.30048,7a,04-10,11-01
28771,35.34561,-83.79634,7a,04-10,11-01
28772,35.13981,-82.84253,7b,04-01,11-08
28773,35.23899,-82.34408,7b,04-01,11-08
28774,35.11547,-83.01052,7b,04-01,11-08
28775,35.03107,-83.32741,7a,04-10,11-01
28777,35.91093,-82.07366,7a,04-10,11-01
28778,35.60243,-82.40531,7a,04-10,11-01
28779,35.37273,-83.20772,7b,04-01,11-08
28781,35.24175,-83.62998,7a,04-10,11-01
28782,35.22143,-82.21712,8a,03-20,11-15
28783,35.24889,-83.04111,7a,04-10,11-01
28785,35.56905,-83.00942,7a,04-10,11-01
28786,35.51109,-82.99607,7a,04-10,11-01
28787,35.72385,-82.54285,7b,04-01,11-08
28788,35.32853,-83.2333,7b,04-01,11-08
28789,35.41802,-83.30887,7a,04-10,11-01
28790,35.20228,-82.47156,7b,04-01,11-08
28791,35.34549,-82.49673,7b,04-01,11-08
28792,35.35384,-82.41625,7b,04-01,11-08
28801,35.59566,-82.55632,7b,04-01,11-08
28803,35.54179,-82.52307,7b,04-01,11-08
28804,35.63584,-82.55992,7b,04-01,11-08
28805,35.59936,-82.50007,7b,04-01,11-08
28806,35.57588,-82.6062,7b,04-01,11-08
28901,35.20218,-83.81695,7a,04-10,11-01
28902,35.02851,-83.94882,7b,04-01,11-08
28904,35.05259,-83.76683,7b,04-01,11-08
28905,35.1522,-83.94231,7b,04-01,11-08
28906,35.09133,-84.09018,7b,04-01,11-08
28909,34.99475,-83.90161,7b,04-01,11-08
29001,33.76993,-80.17278,8b,03-10,11-25
29003,33.27203,-81.03203,8b,03-10,11-25
29006,33.8725,-81.55245,8a,03-20,11-15
29009,34.42279,-80.36129,8a,03-20,11-15
29010,34.21358,-80.26083,8b,03-10,11-25
29014,34.55212,-81.13542,8a,03-20,11-15
29015,34.42867,-81.35898,8a,03-20,11-15
29016,34.20004,-80.98653,8a,03-20,11-15
29018,33.3544,-80.65134,8b,03-10,11-25
29020,34.27893,-80.59142,8a,03-20,11-15
29030,33.57236,-80.67158,8b,03-10,11-25
29031,34.60397,-81.4496,8a,03-20,11-15
29032,34.34972,-80.48117,8a,03-20,11-15
29033,33.96475,-81.06618,8b,03-10,11-25
29036,34.129,-81.33822,8b,03-10,11-25
29037,34.18858,-81.87043,8a,03-20,11-15
29038,33.37206,-80.98409,8b,03-10,11-25
29039,33.42555,-80.90083,8b,03-10,11-25
29040,34.02941,-80.44405,8b,03-10,11-25
29042,33.32141,-81.14318,8b,03-10,11-25
29044,33.91103,-80.70157,8b,03-10,11-25
29045,34.1699,-80.81448,8b,03-10,11-25
29046,34.10797,-80.161,8b,03-10,11-25
29047,33.52803,-80.58127,8b,03-10,11-25
29048,33.39951,-80.32069,8b,03-10,11-25
29051,33.8454,-80.13052,8b,03-10,11-25
29052,33.83944,-80.74802,8b,03-10,11-25
29053,33.8304,-81.09219,8b,03-10,11-25
29054,33.94776,-81.3823,8b,03-10,11-25
29055,34.56991,-80.90972,8a,03-20,11-15
29056,33.63468,-79.99205,8b,03-10,11-25
29058,34.58833,-80.70107,8a,03-20,11-15
29059,33.33267,-80.42251,8b,03-10,11-25
29061,33.92072,-80.84535,8b,03-10,11-25
29062,34.02098,-80.56786,8b,03-10,11-25
29063,34.12049,-81.19686,8b,03-10,11-25
29065,34.29563,-81.30068,8a,03-20,11-15
29067,34.54583,-80.54807,8a,03-20,11-15
29069,34.18398,-80.07629,8b,03-10,11-25
29070,33.93128,-81.465,8a,03-20,11-15
29072,33.99136,-81.25047,8b,03-10,11-25
29073,33.91781,-81.21854,8b,03-10,11-25
29074,34.45079,-80.79844,8a,03-20,11-15
29075,34.19491,-81.39016,8a,03-20,11-15
29078,34.20447,-80.70776,8a,03-20,11-15
29079,34.29606,-80.11319,8b,03-10,11-25
29080,34.00785,-80.0675,8b,03-10,11-25
29081,33.09471,-81.04345,8b,03-10,11-25
29082,33.04051,-80.95448,8b,03-10,11-25
29101,34.46135,-80.2506,8a,03-20,11-15
29102,33.64761,-80.21281,8b,03-10,11-25
29104,34.00073,-80.2136,8b,03-10,11-25
29105,33.83112,-81.59772,8a,03-20,11-15
29107,33.53277,-81.12298,8b,03-10,11-25
29108,34.28288,-81.61641,8a,03-20,11-15
29111,33.79524,-80.04196,8b,03-10,11-25
29112,33.62902,-81.09763,8b,03-10,11-25
29113,33.44503,-81.12334,8b,03-10,11-25
29114,33.9413,-79.93219,8b,03-10,11-25
29115,33.48777,-80.8564,8b,03-10,11-25
29117,33.44202,-80.79749,8a,03-20,11-15
29118,33.54828,-80.88513,8b,03-10,11-25
29122,34.24285,-81.32649,8a,03-20,11-15
29123,33.77136,-81.25987,8a,03-20,11-15
29125,33.71469,-80.4548,8b,03-10,11-25
29126,34.3055,-81.4218,8a,03-20,11-15
29127,34.14854,-81.511,8a,03-20,11-15
29128,34.09447,-80.54447,8b,03-10,11-25
29129,33.80437,-81.65577,8a,03-20,11-15
29130,34.32883,-80.88762,8a,03-20,11-15
29133,33.37731,-80.81601,8b,03-10,11-25
29135,33.67553,-80.79563,8b,03-10,11-25
29137,33.59363,-81.32226,8b,03-10,11-25
29138,34.02963,-81.77579,8a,03-20,11-15
29142,33.46238,-80.50903,8b,03-10,11-25
29145,34.21588,-81.75318,8a,03-20,11-15
29146,33.507,-81.28947,8b,03-10,11-25
29148,33.57059,-80.33969,8b,03-10,11-25
29150,33.91642,-80.35738,8b,03-10,11-25
29152,33.97286,-80.46534,8b,03-10,11-25
29153,33.94893,-80.32025,8b,03-10,11-25
29154,33.89916,-80.43433,8b,03-10,11-25
29160,33.73417,-81.07563,8b,03-10,11-25
29161,34.11569,-79.94482,8b,03-10,11-25
29162,33.88759,-80.01013,8b,03-10,11-25
29163,33.43471,-80.43046,8b,03-10,11-25
29164,33.65908,-81.40845,8b,03-10,11-25
29166,33.90529,-81.70607,8a,03-20,11-15
29168,33.88199,-80.50487,8b,03-10,11-25
29169,33.99095,-81.08956,8b,03-10,11-25
29170,33.94325,-81.14142,8b,03-10,11-25
29172,33.90222,-81.08256,8b,03-10,11-25
29175,34.44373,-80.60138,8a,03-20,11-15
29177,34.14393,-81.27281,8b,03-10,11-25
29178,34.50258,-81.60777,8a,03-20,11-15
29180,34.36944,-81.08218,8a,03-20,11-15
29201,33.99845,-81.03519,8b,03-10,11-25
29203,34.06627,-81.02492,8b,03-10,11-25
29204,34.02795,-81.00008,8b,03-10,11-25
29205,33.99056,-80.99826,8b,03-10,11-25
29206,34.03756,-80.96024,8b,03-10,11-25
29207,34.02144,-80.94144,8b,03-10,11-25
29208,33.9937,-81.01991,8b,03-10,11-25
29209,33.96801,-80.93844,8b,03-10,11-25
29210,34.04165,-81.10624,8b,03-10,11-25
29212,34.07561,-81.17611,8b,03-10,11-25
29223,34.08407,-80.93286,8b,03-10,11-25
29225,34.00599,-80.97077,8b,03-10,11-25
29229,34.13951,-80.88783,8b,03-10,11-25
29301,34.94092,-81.98682,8a,03-20,11-15
29302,34.92607,-81.87919,8a,03-20,11-15
29303,34.98064,-81.95665,8a,03-20,11-15
29306,34.92535,-81.9308,8a,03-20,11-15
29307,34.98242,-81.85729,8a,03-20,11-15
29316,35.0339,-81.97413,8a,03-20,11-15
29320,34.9579,-81.99252,8a,03-20,11-15
29321,34.71564,-81.71187,8a,03-20,11-15
29322,35.10921,-82.141,8a,03-20,11-15
29323,35.13197,-81.88553,8a,03-20,11-15
29324,34.99056,-81.83271,8a,03-20,11-15
29325,34.47011,-81.86761,8a,03-20,11-15
29329,35.00175,-81.833,8a,03-20,11-15
29330,35.04351,-81.81026,8a,03-20,11-15
29331,34.63831,-81.85675,8a,03-20,11-15
29332,34.27077,-81.98276,8a,03-20,11-15
29333,34.96847,-81.90638,8a,03-20,11-15
29334,34.91507,-82.13322,8a,03-20,11-15
29335,34.66014,-81.90924,8a,03-20,11-15
